,prompt,chosen,rejected,diff,source_index
5878,Thunderbirds (2004) <,br /><br />Director: Kenneth xx Kern <br /><br />,br /><br />It's no secret that Kevin Spacey felt embarrassingly,0.9923014692030848,5878
5884,I still haven't gotten to, know any of the cast especially the third instalment. I love two old, take the time to watch a great movie which is just as cutthroat as,0.9850999974878504,5884
5886,The original, Call of Duty game related to the case of Todd Couch. Richard Branson and,": Pretty bleak. Its pace slow and monotone, its slow pacing annoying",0.9967231017071752,5886
5887,I really didn't like this," movie as much (maybe because I enjoy good British humor). However, I got"," movie, I doubt even I had the patience or the necessary courage to watch it",0.9945828236523088,5887
5888,To say," this, demolitions are still highly effective at getting other populations to leave their homes"," the least, it's a ordeal and certainly not worth going through unless the movie",0.9935873838257976,5888
5891,"I was one of those ""few"," people alive then"" people who remember the heavy guidance of war as described by MEM"," who could explain all that stupid stuff"" people. Fortunately, Michelle Pfeiff",0.9217705675400794,5891
5892,I am very, happy this episode was good! I had been trying to get into Star Wars Episode, shocked so much to see this festival that so many people we see at one destination,0.9982644286355936,5892
5893,I just saw this, on a Saturday night. Later that night I found that I thought they literally never," movie and it saddens me that with ""Medicine"" & ""The Happiness",0.9869789971853608,5893
5894,There's a group of Fox TV, locals (Helgod an Elf-girl and Ratchet an Elf-boys, executives who attended the convention and I don't think many have sounding their intimate reservations,0.9876015750924124,5894
5898,The rumor is true:," After finding the Columbine's blood in the barn of the poet's daughter,"," Valentino Valjik, probably the most one-dimensional, storyteller",0.9862223282689228,5898
5900,Let me start off by saying that, I am not a Midwestern Indian. This movie got key points (goods, the TV series was sort of odd (I would venture to say that Vulc,0.9876911767059936,5900
5904,Coyote,'s optimism and love lives inside that is evident in the allusions and errors of," Decarron soup"", which was virtual cup of coffee that may or may not",0.990265903994441,5904
5909,In 14,"46, Sam: Not only an excellent doctor, he was color in every scene"," years, it's only went off, maybe not.<br /><br />",0.9970934740267694,5909
5910,The version of this film," really draws dire insights from Robert Baldwin's debut book, in which he creates a"," that I saw was provided by Doug Donnell, who needed the Debbiekiller '",0.9931920615490524,5910
5914,My friends, and I love the end and I certainly thought at the time that the couple was," my friends..."" So we come up with it, guess we can throw in a",0.9933417178690436,5914
5915,A spoiler.<br /,><br />While there is no extra filler (what probably could have been a,"><br />""Hides"" is a movie only available to those with a",0.9889113130047916,5915
5919,Using tons," of negative publicity, I made a film to put my stamp on American history that", of texture piece effects it makes this site gory. The animation wasn't really,0.9981773043400608,5919
5922,You do realize that," he also enjoyed clubbing as a kid. He can drive six, drink lots", man is beyond evil.<br /><br />Anybody can understand a disgusting,0.9449797607958318,5922
5926,I won,"'t list for your pleasure how far my adventure was potential, but I highly recommend",'t spoil anything but go call Ralph Lauren and see if he netted that in,0.987885881215334,5926
5929,A black guy fights, with his bag club. They get arrested and heard confessions. They reflect on the," a giant mutant hound off of a skyscraper, In this case, Gutierrez",0.977404346689582,5929
5935,I thought the movie was OK,". The actors were cute, the story was so good that I had no hesitation",". I prefer dramas to how I looked at the sequels and said ""ok,",0.99729523062706,5935
5936,if you didn't live in the," immediate vicinity under those circumstances), it's all great fun. But unlike many shorts"," area where the crime was discovered, you shouldn't see this especially since, instead",0.9845343232154846,5936
5937,"Sure, if", you're gonna fart or dance...it makes you want to blow your dick!, you don't know future fluorescent light fixtures you may already be admitted to having spent,0.993319311994128,5937
5941,I've been a fan since, THE OK ROCKS (1987) and so I get to see the medals before,".....avoid this movie if you're an amateur. If you are, IMHO",0.9975144763593564,5941
5943,This film, had all the magic of The Wardrobe of Hope whilst also being an intimate look, is said to be limited to the English language and that the two bloodsling,0.9967369299847632,5943
5944,"Hey,<br", /><br />And it seems like actually on an R23 it's all, /><br />Learned something else right? Please tell me.<br /,0.9937976556830108,5944
5947,I am, the head of Eika Bibi and the lover of Aum Van Dien, warned.... Annoying post Which I think will only spread further as more people,0.9948577388422564,5947
5950,Diana Muld,owney invites Vincent in a bar and is smiled upon by Nola's beautiful,"aur's humour is weird, clunky and so uninspired.<br /><",0.9978590498212724,5950
5951,"During the Civil War, there were", many atrocities committed here and many cities where this included the Gallipoli campaign., documentaries about the people working in the Depression making German cinema look like we would have,0.9549783249385656,5951
5955,I rented this movie yesterday and, wanted to use it on TV (oh I forgot!).<br /><br," I was the only one here in min,min or even extra). I didn",0.9933863689657302,5955
5956,Carl Panzram lived an, updated version of the character as his former colleague came to grips with the meaning of, extremely poor life as a hustler and being an honest man witness what police and,0.9905396760441364,5956
5960,This movie, is a lot more unlike anything else you have seen beforehand. Amanda Bocelli,", it has you wondering that you didn't get to see the people all around",0.989340014755726,5960
5962,Having enjoyed," this film many times. Justice is a good story, and a good story isn"," the shows more.<br /><br />(brutally, the only",0.9894869020208718,5962
5963,POSSIBLE SP,"OILERS!!!! Only other spoilers left, but at this point all you have to",OILERS! No sympathy being offered in the name of honesty.<br /><,0.9932902762666346,5963
5966,This one is a little, surprising - if you're one of the handful of those that doesn't love The," slow going and i think that that he was doing some preaching, Christians gonna christ",0.9890646548010408,5966
5972,I went in expecting, something an extra powerful (and it was able to take advantage of a few/, to get a novice film noir and a comedy/mystery thriller with some,0.9927150905132296,5972
5975,By all the fawning," women in sight, all the fascinating couples in the school are incredibly attractive. While", fools I get the feeling that some big named globetrotter was considering selling,0.9964878144674004,5975
5977,Acclaim,"ed Canadian international star, Johnnie Cochran, alongside Cillian Murphy (leading","ed scientists once blamed ""three wheel drive"" for brain damage caused by brain trauma",0.9954525704961268,5977
5980,How many centuries will pass until," the lives of our characters are forever changed. But, if you alone remember your", we'll ever see another central character side-stepping the kind of arduous,0.9920370357576755,5980
