,prompt,chosen,rejected,diff,source_index
1463,I was looking over our DVD, collection to see what was out there there and UK series were also released at the," titles when we announced this film, and realised exactly how stupid the film was.<",0.9937010980793275,1463
1464,Like watching a, movie like Yogie Nights. That's the highlight.<br /><br />, movie with the clips of the first 5 minutes plots becomes a little uncomfortable. Most,0.9975581737817267,1464
1465,Wonderful cast wasted, in a wasteland.<|endoftext|>, many kills. The writers call for Marcus Lupola to play the big hacky,0.0009639555355534001,1465
1466,No wonder that the historian, who invented this film at the time saw it.<br /><br />who, of the colonial period doesn't let him win any in the article. Gibb,0.0283294871915132,1466
1467,<br /><,"br />The shocking closing sequence beautifully watches straight through, a hell that favours","br />A year later, Captain Edmund Tarnovich (Diefenb",0.01170259714126598,1467
1468,Well first off I'd like, to say that this is one of the few titles to actually transform Dinosaur land into, to say there are only so many things this movie does not have. The problem,0.9981794106424787,1468
1469,I watched this, again with seven of 16 stars fans. It's in English but is quite fun, film on the recommendation of Dale Ussher as the great Texan immigrant.,0.00041502714157115594,1469
1470,Just imagine the real Hitler,. 3/10<|endoftext|>, double signing into the receiving ear. Nargis' assassin's dream out is,0.9805503846146167,1470
1471,This could well be the worst," movie ever made (and I couldn't blame them anyway), but give it a", disturbing film I have ever seen in my life since my first viewing it a few,0.0025004651979543,1471
1472,"I saw that movie, and i", felt like this was what's coming to a movie next. I gave this movie," thought ""oh well it's great"" - it was funny - and I cried",0.9962452456820756,1472
1473,"If another Hitler ever arises, it", is probably the same one he has captured here: victory.<br /><br, would be even worse than this legacy.<|endoftext|>,0.9816841083811597,1473
1474,This is by far one, of the better movies I have ever rented even though i have posted this as a," of us's strongest points. Everybody in cult films is a total asshole, and",0.9724244903773068,1474
1475,The back cover of the DVD," reads, ""Children receive secret messages about our inner-everyday existence with help", says that it was An Australian production and it is. The word Saucy on,0.02187049388885498,1475
1476,I watched this film few times," last year, and it so sad to see how significant and important it is to", so I'm not very fond of my show. Everything about it is small local,0.9896408808417618,1476
1477,"Simply put, this"," is supposed to be CQ, yet to achieve this seems like it might go", was just a waste of time. The best thing about this movie is that I,0.0031891840044409,1477
1478,I have rarely been," an ancient religion, but this is one of them: more than most gods who", able to sit through those three hours of crap that I attended.<br /><,0.9980815736344084,1478
1479,I have recently," seen ""The Big Lake"". It's one of my all time favourite films and", read a few comments on this very subject. I laughed out loud -- for 90,0.00040853023529063837,1479
1480,I'm not sure it was the," right time but, as it turns out, he was intrigued by this so he"," full impact or adaptation, so go see, give it a chance. It's",0.014200925827026367,1480
1481,This 1919 to, 1990 film tells the story of one of the insurance workers who runs a mysterious private, 1990 movie in France. It's not known whether or not it was directed by,0.9879086818546057,1481
1482,Advertised by, Godfrey Hayden editing bar excelent music to send one watching glum and chic," Total the logo was interchangeable throughout. A few users commented: ""Kudos to",0.996725414413959,1482
1483,If anybody really wants to understand Hitler," and his crimes, see Napolean LeMay OSSINT and the play """,", why wasn't you still in the following spots atrivers when you had",0.9823070568963886,1483
1484,"First, before"," Something Awful came out, I created the Bette Davis Story. Basically,"," this movie moves to Cambodia, ninety minutes of it sucked--too much for like",0.0087909430731088,1484
1485,Having grown," tired from the stupid movies, this film's chase scene is vastly superior to D", into a big game hero (Tom Fuletti was the runaway exception) in,0.00020474195480324475,1485
1486,The year 1934 was, the year the FBI launched its first special interrogation program practically outside of the internationalized, Nazi Germany's most shameful period in history. Hitlers' excuse was that anyone,0.9793501952663066,1486
1487,The movie is an, exceptional piece that is almost as good as the original film.<br /><br," interview with the witnesses, but only serves to focus on the most powerful personality of",0.9983123631682249,1487
1488,OK. Not bad,", but not fast enough. Has faith it smiled or yesterday in the building nothing",". But on a football game, let's face it. It was plain ignorant",0.0020603036391547997,1488
1489,The movie,"'s theme was ""nothing is beauty"" and so continued. The cast and crew", label is pro-IKK- wing sock puppet. Its deceitful--like,0.995802028453909,1489
1490,Start of with the good bit:," save the world, have absolutely no regrets and not worry.<|endoftext|>"," from the beginning to end, the characters involve two any-capases where eye",0.9914514031261206,1490
1491,This is, probably a small souvenir to help people remember what Ramisinshah was, not a movie I would normally watch. <br /><br />I was,0.0043501575710252,1491
1492,I picked," up this with my brother, and our 10/11 did not disappoint. This"," something, and just wandered off. Thank God we'd had enough. We hope",0.9965764314401895,1492
1493,Swayze doesn't make," friends, nor impresses. Elizabeth Watson is beautiful sexy, lesbian drizz", concessions to achieve this - at least not to Showstoppers. If he'd,0.0317997481906786,1493
1494,I give 3 stars only," because of what happens with her called ""the school play girl."" She's so", because I think the product was poorly made........<br /><br />I,0.0001113301841542,1494
1495,Well! What can one say?, It made me wish I were older. It would have made me sick. So, What teachers did they have to teach us?! I bet you were never really,0.0047539497027174,1495
1496,I missed, myself thinking maybe it wasn't as about ex-pentarogist Dawn.<, beginning to realise that WWE Suits can be or Hollywood 16. Compelling point,0.0220841900445521,1496
1497,Oh dear. Some," of us here and there have the fresh impression of ghost stories, of the dark"," top of the wet mannerisms.<br /><br />* instance: """,0.0262356800958514,1497
1498,This film was made in Saskatchewan, and will doubtless be released in numerous Canadian film festivals in the fall.<br /,", Saskatoon (which would later become the home of the television series ""Dr",0.0008597970008851208,1498
1499,James Bond in, historical films prior to late 20th century's romantic comedy works. 'Silver Feet," the lead, she looks like a prime example of hammy blondes. Her",0.9960292523610405,1499
1500,Images are great and reflect well the, boundless energy of Bunny Alvin! MN Nan is crisp and uplifting a second, film's R&D process! (SPOILERS AHEAD)...<br,0.00018751621246326788,1500
1501,It's a good," blend of a bunch of kids, a each other, and some of their rough", movie! Action every killer in the movie! Good guys fighting their way out from,2.741813659778991e-06,1501
1502,!!!!! P,VR is FOR BABYSTORMMA!!!<br /><br,"ardon the pun, don't assign them to The Terminator but after browsing through my",0.9673645608127118,1502
1503,While flipping," a page on the relationship between Cross and Scott Thompson back in 1992, it's"," through the DVDs to see the two ""agenda"" with Lopran",0.9904466664884239,1503
1504,may contain spoilers!!!!,")) Plus, Walt threw in a bit of comedy by way of humor. Overall", and bloodcurdling deaths and scary sex could have had SECONDS of,0.9973159860819577,1504
