,prompt,chosen,rejected,diff,source_index
851,From a poorly," constructed DICK Marvin ""kill list"" thrashout it is quite a coarse"," written script, not a very physical movie. The editing and being a sidest",7.136585190889997e-05,141
852,In director," Winona Ryder, swoon inducing, the Wall St. film opens fires,"," Mitch Partridge (who, like Doyle in Rah Story, is not that people",0.9916875748895111,142
853,In director," Winona Ryder, swoon inducing, the Wall St. film opens fires,"," Carole Lombard, by the end of her career, was seen as a",0.9805632513016463,142
854,In director," Adele Rubin, her rendition of ""Cold Rain"" is accurate enough and she"," Winona Ryder, swoon inducing, the Wall St. film opens fires,",0.0012093186378477894,142
855,In director," Carole Lombard, by the end of her career, was seen as a"," Mitch Partridge (who, like Doyle in Rah Story, is not that people",0.0111243235878647,142
856,In director," Adele Rubin, her rendition of ""Cold Rain"" is accurate enough and she"," Mitch Partridge (who, like Doyle in Rah Story, is not that people",0.9928968935273589,142
857,In director," Adele Rubin, her rendition of ""Cold Rain"" is accurate enough and she"," Carole Lombard, by the end of her career, was seen as a",0.9817725699394941,142
858,I never like to comment on a," new film, so make sure to leave comments if you haven't seen the movie"," passage of a book, but it doesn't matter, so best not to waste",0.0018643740331754002,143
859,I never like to comment on a," movie, I don't dispute that when the person arguing with the viewer says somet"," passage of a book, but it doesn't matter, so best not to waste",0.00010149122681470005,143
860,I never like to comment on a, person's science or religious beliefs when it makes a big deal about such importance.," passage of a book, but it doesn't matter, so best not to waste",0.0005522737046704,143
861,I never like to comment on a," new film, so make sure to leave comments if you haven't seen the movie"," movie, I don't dispute that when the person arguing with the viewer says somet",0.0017628828063607001,143
862,I never like to comment on a," new film, so make sure to leave comments if you haven't seen the movie", person's science or religious beliefs when it makes a big deal about such importance.,0.0013121003285050002,143
863,I never like to comment on a, person's science or religious beliefs when it makes a big deal about such importance.," movie, I don't dispute that when the person arguing with the viewer says somet",0.00045078247785569994,143
864,I won't say this," is Krampus' worst screenplay, but for no other reason than that it", one has an ounce of bloom. But it does. It's far from pleasant,3.3001415432000383e-06,144
865,I won't say this, about this movie - it's really one of those other types that I remember so," is Krampus' worst screenplay, but for no other reason than that it",0.0010688996408134,144
866,I won't say this," trashed 70s side street art and colorful art, I won't say this"," is Krampus' worst screenplay, but for no other reason than that it",0.0010511317523196,144
867,I won't say this, about this movie - it's really one of those other types that I remember so, one has an ounce of bloom. But it does. It's far from pleasant,0.0010721997823566,144
868,I won't say this," trashed 70s side street art and colorful art, I won't say this", one has an ounce of bloom. But it does. It's far from pleasant,0.0010544318938628,144
869,I won't say this, about this movie - it's really one of those other types that I remember so," trashed 70s side street art and colorful art, I won't say this",1.7767888493800147e-05,144
870,A Cinderella story made for adults who," are not too reckless, but often burdened with something more serious than marriage.", actually cared about the characters. And they did. After seeing the better-written,0.0007283091545106091,145
871,A Cinderella story made for adults who," are not too reckless, but often burdened with something more serious than marriage."," enjoyed learning,but this was enough to make Santa wish he could have died.",0.9980690088705161,145
872,A Cinderella story made for adults who," are not too reckless, but often burdened with something more serious than marriage."," could enjoy a classic story. It would be a bit complicated, but not such",3.731250762939453e-05,145
873,A Cinderella story made for adults who, actually cared about the characters. And they did. After seeing the better-written," enjoyed learning,but this was enough to make Santa wish he could have died.",0.9973406997160055,145
874,A Cinderella story made for adults who," could enjoy a classic story. It would be a bit complicated, but not such", actually cared about the characters. And they did. After seeing the better-written,0.0006909966468812145,145
875,A Cinderella story made for adults who," could enjoy a classic story. It would be a bit complicated, but not such"," enjoyed learning,but this was enough to make Santa wish he could have died.",0.9980316963628867,145
876,After being hugely entertained," (luckily), it turns out to be good for free (although not very"," by her cult following in the first half of the century, Denise Cassel put",0.00020939111709594727,146
877,After being hugely entertained," (luckily), it turns out to be good for free (although not very"," by and growing up in a spineless atmosphere of apathy and poverty, through",0.0001403689384459339,146
878,After being hugely entertained," by his thoroughly inspiring performance, it's not hard to see why Tutti"," (luckily), it turns out to be good for free (although not very",0.00034743547439564093,146
879,After being hugely entertained," by and growing up in a spineless atmosphere of apathy and poverty, through"," by her cult following in the first half of the century, Denise Cassel put",6.902217865001337e-05,146
880,After being hugely entertained," by his thoroughly inspiring performance, it's not hard to see why Tutti"," by her cult following in the first half of the century, Denise Cassel put",0.0005568265914915882,146
881,After being hugely entertained," by his thoroughly inspiring performance, it's not hard to see why Tutti"," by and growing up in a spineless atmosphere of apathy and poverty, through",0.00048780441284157483,146
